State Code,District Code,Sub District Code,Level,Area Name
20,351,02559,SUB-DISTRICT,पथरगामा
20,351,02560,SUB-DISTRICT,बसंतराय
20,351,02561,SUB-DISTRICT,गोड्डा
20,351,02562,SUB-DISTRICT,पोरैयाहाट
20,351,02563,SUB-DISTRICT,सुन्दरपहाड़ी
20,352,00000,DISTRICT,साहिबगंज
20,352,02564,SUB-DISTRICT,साहिबगंज
20,352,02565,SUB-DISTRICT,मंडरो
20,352,02566,SUB-DISTRICT,बोरियो
20,352,02567,SUB-DISTRICT,बरहैट
20,352,02568,SUB-DISTRICT,तालझारी
20,352,02569,SUB-DISTRICT,राजमहल
20,352,02570,SUB-DISTRICT,उधवा
20,352,02571,SUB-DISTRICT,पथना
20,352,02572,SUB-DISTRICT,बरहरवा
20,353,00000,DISTRICT,पाकुड़
20,353,02573,SUB-DISTRICT,लिट्टीपाड़ा
20,353,02574,SUB-DISTRICT,अमड़ापाड़ा
20,353,02575,SUB-DISTRICT,हिरनपुर
20,353,02576,SUB-DISTRICT,पाकुड़
20,353,02577,SUB-DISTRICT,महेशपुर
20,353,02578,SUB-DISTRICT,पकुड़िया
20,354,00000,DISTRICT,धनबाद
20,354,02579,SUB-DISTRICT,टुण्डी
20,354,02580,SUB-DISTRICT,पुर्वी टुण्डी
20,354,02581,SUB-DISTRICT,तोपचांची
20,354,02582,SUB-DISTRICT,बाघमारा-सह-कतरास
20,354,02583,SUB-DISTRICT,गोबिंदपुर
20,354,02584,SUB-DISTRICT,धनबाद-सह-केन्दुआडीह-सह-जगता
20,354,02586,SUB-DISTRICT,बलियापुर
20,354,02587,SUB-DISTRICT,निरसा-सह-चिरकुंडा
20,355,00000,DISTRICT,बोकारो
20,355,02588,SUB-DISTRICT,नवाडीह
20,355,02589,SUB-DISTRICT,चन्द्रपुरा
20,355,02590,SUB-DISTRICT,बेरमो
20,355,02591,SUB-DISTRICT,गुमिया
20,355,02592,SUB-DISTRICT,पेटरवार
20,355,02593,SUB-DISTRICT,कसमार
20,355,02594,SUB-DISTRICT,जरीडीह
20,355,02595,SUB-DISTRICT,चास
20,355,02596,SUB-DISTRICT,चन्दनकियारी
20,356,00000,DISTRICT,लोहरदगा
20,356,02597,SUB-DISTRICT,किस्को
20,356,02598,SUB-DISTRICT,पेशरार
20,356,02599,SUB-DISTRICT,कुड़ू
20,356,02600,SUB-DISTRICT,कैरो
20,356,02601,SUB-DISTRICT,लोहरदगा
20,356,02602,SUB-DISTRICT,सेन्हा
20,356,02603,SUB-DISTRICT,भण्डरा
20,357,00000,DISTRICT,पूर्वी सिंहभूम
20,357,02604,SUB-DISTRICT,पटमदा
20,357,02605,SUB-DISTRICT,बोड़ाम
20,357,02606,SUB-DISTRICT,गोलमुरी-सह-जुगसलाई
20,357,02607,SUB-DISTRICT,घाटशिला
20,357,02608,SUB-DISTRICT,पोटका
20,357,02609,SUB-DISTRICT,मुसाबनी
20,357,02610,SUB-DISTRICT,डुमरिया
20,357,02611,SUB-DISTRICT,धालभूमगढ़
20,357,02612,SUB-DISTRICT,गुड़बांधा
20,357,02613,SUB-DISTRICT,चकुलिया
20,357,02614,SUB-DISTRICT,बहरागोड़ा
20,358,00000,DISTRICT,पलामू
20,358,02615,SUB-DISTRICT,हुसैनाबाद
20,358,02616,SUB-DISTRICT,हैदरनगर
20,358,02617,SUB-DISTRICT,मोहम्मदगंज
20,358,02618,SUB-DISTRICT,हरिहरगंज
20,358,02619,SUB-DISTRICT,पीपरा
20,358,02620,SUB-DISTRICT,छतरपुर
20,358,02621,SUB-DISTRICT,नौडीहा बाजार/ नावाडीह
20,358,02622,SUB-DISTRICT,पाण्डू
20,358,02623,SUB-DISTRICT,उँटारी रोड
20,358,02624,SUB-DISTRICT,बिश्रामपुर
20,358,02625,SUB-DISTRICT,नावा बाजार
20,358,02626,SUB-DISTRICT,पाटन
20,358,02627,SUB-DISTRICT,पड़वा
20,358,02628,SUB-DISTRICT,मनातू
20,358,02629,SUB-DISTRICT,तरहसी
20,358,02630,SUB-DISTRICT,पांकी
20,358,02631,SUB-DISTRICT,सतबरवा
20,358,02632,SUB-DISTRICT,नीलाम्बर-पीताम्बरपुर(लेसलीगंज)
20,358,02633,SUB-DISTRICT,मेदिनीनगर (डालटेनगंज)
20,358,02634,SUB-DISTRICT,चैनपुर
20,359,00000,DISTRICT,लातेहार
20,359,02635,SUB-DISTRICT,मनिका
20,359,02636,SUB-DISTRICT,बरवाडीह
20,359,02637,SUB-DISTRICT,महुआडाड़
20,359,02638,SUB-DISTRICT,गारू
20,359,02639,SUB-DISTRICT,लातेहार
20,359,02640,SUB-DISTRICT,बालूमाथ
20,359,02641,SUB-DISTRICT,बारियातू
20,359,02642,SUB-DISTRICT,हेरहंज
20,359,02643,SUB-DISTRICT,चंदवा
20,360,00000,DISTRICT,हजारीबाग
20,360,02644,SUB-DISTRICT,चौपारन
20,360,02645,SUB-DISTRICT,बरही
20,360,02646,SUB-DISTRICT,पदमा
20,360,02647,SUB-DISTRICT,ईचाक
20,360,02648,SUB-DISTRICT,टाटीझरिया
20,360,02649,SUB-DISTRICT,दारू
20,360,02650,SUB-DISTRICT,बरकट्ठा
20,360,02651,SUB-DISTRICT,चलकुशा
20,360,02652,SUB-DISTRICT,बिशुनगढ़
20,360,02653,SUB-DISTRICT,हजारीबाग 
20,360,02654,SUB-DISTRICT,कटकमसांडी
20,360,02655,SUB-DISTRICT,कटकमदाग
20,360,02656,SUB-DISTRICT,केरेडारी
20,360,02657,SUB-DISTRICT,बड़कागांव
20,360,02658,SUB-DISTRICT,चुरचू
20,360,02659,SUB-DISTRICT,डाड़ी
20,361,00000,DISTRICT,रामगढ़
20,361,02660,SUB-DISTRICT,पतरातू
20,361,02661,SUB-DISTRICT,मांडू
20,361,02662,SUB-DISTRICT,रामगढ़ 
20,361,02663,SUB-DISTRICT,दुलमी
20,361,02664,SUB-DISTRICT,चितरपुर
20,361,02665,SUB-DISTRICT,गोला
20,362,00000,DISTRICT,दुमका
20,362,02666,SUB-DISTRICT,सरैयाहाट
20,362,02667,SUB-DISTRICT,जरमुण्डी
20,362,02668,SUB-DISTRICT,रामगढ़
20,362,02669,SUB-DISTRICT,गोपीकान्दर
20,362,02670,SUB-DISTRICT,काठीकुन्ड
20,362,02671,SUB-DISTRICT,शिकारीपाड़ा
20,362,02672,SUB-DISTRICT,रानीश्वर
20,362,02673,SUB-DISTRICT,दुमका
20,362,02674,SUB-DISTRICT,जामा
20,362,02675,SUB-DISTRICT,मसलिया
20,363,00000,DISTRICT,जामताड़ा
20,363,02676,SUB-DISTRICT,नारायणपुर
20,363,02677,SUB-DISTRICT,करमाटांड़ विद्यासागर
20,363,02678,SUB-DISTRICT,जामताड़ा
20,363,02679,SUB-DISTRICT,नाला
20,363,02680,SUB-DISTRICT,फतेहपुर
20,363,02681,SUB-DISTRICT,कुण्डहित
20,364,00000,DISTRICT,रांची
20,364,02682,SUB-DISTRICT,बुड़मू
20,364,02683,SUB-DISTRICT,खेलारी
20,364,02684,SUB-DISTRICT,कांके
20,364,02685,SUB-DISTRICT,ओरमांझी
20,364,02686,SUB-DISTRICT,अनगड़ा
20,364,02687,SUB-DISTRICT,राहे
20,364,02688,SUB-DISTRICT,सिल्ली
20,364,02689,SUB-DISTRICT,सोनाहातू
20,364,02690,SUB-DISTRICT,नामकुम
20,364,02691,SUB-DISTRICT,रातू
20,364,02692,SUB-DISTRICT,नगड़ी
20,364,02693,SUB-DISTRICT,मांडर
20,364,02694,SUB-DISTRICT,चान्हो
20,364,02695,SUB-DISTRICT,बेड़ो
20,364,02696,SUB-DISTRICT,ईटकी
20,364,02697,SUB-DISTRICT,लापुंग
20,364,02698,SUB-DISTRICT,बुन्डू/ बुण्डू
20,364,02699,SUB-DISTRICT,तमाड़ 1
20,365,00000,DISTRICT,खूंटी
20,365,02700,SUB-DISTRICT,कर्रा
20,365,02701,SUB-DISTRICT,तोरपा
20,365,02702,SUB-DISTRICT,रनिया
20,365,02703,SUB-DISTRICT,मुरहू
20,365,02704,SUB-DISTRICT,खूंटी
20,365,02705,SUB-DISTRICT,ईड़की (तमाड़ 2)
20,366,00000,DISTRICT,गुमला
20,366,02706,SUB-DISTRICT,बिशुनपुर
20,366,02707,SUB-DISTRICT,घाघरा
20,366,02708,SUB-DISTRICT,सिसई
20,366,02709,SUB-DISTRICT,भरनो
20,366,02710,SUB-DISTRICT,कामडारा
20,366,02711,SUB-DISTRICT,बसिया
20,366,02712,SUB-DISTRICT,गुमला
20,366,02713,SUB-DISTRICT,चैनपुर
20,366,02714,SUB-DISTRICT,डुमरी
20,366,02715,SUB-DISTRICT,"अल्बर्ट एक्का ""जारी"""
20,366,02716,SUB-DISTRICT,रायडीह
20,366,02717,SUB-DISTRICT,पालकोट
20,367,00000,DISTRICT,सिमडेगा
20,367,02718,SUB-DISTRICT,सिमडेगा
20,367,02719,SUB-DISTRICT,पाकरटांड़
20,367,02720,SUB-DISTRICT,कुरडेग
20,367,02721,SUB-DISTRICT,केरसई
20,367,02722,SUB-DISTRICT,बोलबा
20,367,02723,SUB-DISTRICT,ठेठईटांगर
20,367,02724,SUB-DISTRICT,कोलेबिरा
20,367,02725,SUB-DISTRICT,जलडेगा
20,367,02726,SUB-DISTRICT,बांसजोर
20,367,02727,SUB-DISTRICT,बानो
20,368,00000,DISTRICT,पश्चिमी सिंहभूम
20,368,02728,SUB-DISTRICT,सोनुवा
20,368,02729,SUB-DISTRICT,गुदड़ी
20,368,02730,SUB-DISTRICT,बंदगाँव
20,368,02731,SUB-DISTRICT,चक्रधरपुर
20,368,02732,SUB-DISTRICT,खुंटपानी
20,368,02733,SUB-DISTRICT,गोईलकेरा
20,368,02734,SUB-DISTRICT,आनंदपुर
20,368,02735,SUB-DISTRICT,मनोहरपुर
20,368,02736,SUB-DISTRICT,नोआमुण्डी
20,368,02737,SUB-DISTRICT,टोंटो
20,368,02738,SUB-DISTRICT,हाट गम्हरिया
20,368,02739,SUB-DISTRICT,चाईबासा
20,368,02740,SUB-DISTRICT,तांतनगर
20,368,02741,SUB-DISTRICT,मन्झारी
20,368,02742,SUB-DISTRICT,झींकपानी
20,368,02743,SUB-DISTRICT,जगन्नाथपुर
20,368,02744,SUB-DISTRICT,कुमारडुंगी
20,368,02745,SUB-DISTRICT,मझगांव
20,369,00000,DISTRICT,सरायकेला-खरसावां
20,369,02746,SUB-DISTRICT,कुचाई
20,369,02747,SUB-DISTRICT,खरसावां
20,369,02748,SUB-DISTRICT,चांडिल
20,369,02749,SUB-DISTRICT,ईचागढ़
20,369,02750,SUB-DISTRICT,कुकड़ु
20,369,02751,SUB-DISTRICT,नीमडीह
20,369,02752,SUB-DISTRICT,आदित्यपुर(गम्हरिया)
20,369,02753,SUB-DISTRICT,सरायकेला
20,369,02754,SUB-DISTRICT,गोबिन्दपुर(राजनगर)
21,000,00000,STATE,ओडिशा 
21,370,00000,DISTRICT,बरगढ़ 
21,370,02755,SUB-DISTRICT,पाइकमाल
21,370,02756,SUB-DISTRICT,झारबन्ध
21,370,02757,SUB-DISTRICT,पद्मपुर
21,370,02758,SUB-DISTRICT,बुर्डेन
21,370,02759,SUB-DISTRICT,गाइसिलेट
21,370,02760,SUB-DISTRICT,मेलछामुंडा
21,370,02761,SUB-DISTRICT,सोहेला
21,370,02762,SUB-DISTRICT,बिजेपुर
21,370,02763,SUB-DISTRICT,बरपाली
21,370,02764,SUB-DISTRICT,भेडेन
21,370,02765,SUB-DISTRICT,बरगढ़ 
21,370,02766,SUB-DISTRICT,बरगढ़ सदर
21,370,02767,SUB-DISTRICT,भटली
21,370,02768,SUB-DISTRICT,अम्बाभोना
21,370,02769,SUB-DISTRICT,अत्ताबिरा
21,371,00000,DISTRICT,झारसुगुडा
21,371,02770,SUB-DISTRICT,रेंगाली
21,371,02771,SUB-DISTRICT,लखनपुर
21,371,02772,SUB-DISTRICT,बेलपाहाड़
21,371,02773,SUB-DISTRICT,बनहरपाली
21,371,02774,SUB-DISTRICT,ओरियेन्ट
21,371,02775,SUB-DISTRICT,ब्रजराजनगर
21,371,02776,SUB-DISTRICT,झारसुगुड़ा 
21,371,02777,SUB-DISTRICT,बडमाल
21,371,02778,SUB-DISTRICT,लाइकेरा
21,371,02779,SUB-DISTRICT,कोलाबिरा
21,372,00000,DISTRICT,सम्बलपुर
21,372,02780,SUB-DISTRICT,गोविंदपुर
21,372,02781,SUB-DISTRICT,महुलपाल्ली
21,372,02782,SUB-DISTRICT,कुचिण्डा
21,372,02783,SUB-DISTRICT,कतरबगा
21,372,02784,SUB-DISTRICT,थेलकोलोई
21,372,02785,SUB-DISTRICT,रेंगाली
21,372,02786,SUB-DISTRICT,शासन
21,372,02787,SUB-DISTRICT,हिराकुद
21,372,02788,SUB-DISTRICT,बुर्ला
21,372,02789,SUB-DISTRICT,धनुपाली
21,372,02790,SUB-DISTRICT,अईंठापाली
21,372,02791,SUB-DISTRICT,सदर
21,372,02792,SUB-DISTRICT,जमनकिरा
21,372,02793,SUB-DISTRICT,किसिण्डा
21,372,02794,SUB-DISTRICT,जुजोमुरा
21,372,02795,SUB-DISTRICT,धमा
21,372,02796,SUB-DISTRICT,चारमाल
21,372,02797,SUB-DISTRICT,रेढ़ाखोल
21,372,02798,SUB-DISTRICT,नाक्तीदेउल
21,372,02799,SUB-DISTRICT,सम्बलपुर (न.पा.)
21,373,00000,DISTRICT,देबगढ़ 
21,373,02800,SUB-DISTRICT,देबगढ़ 
21,373,02801,SUB-DISTRICT,बारकोट
21,373,02802,SUB-DISTRICT,कुण्ढेइगोला
21,373,02803,SUB-DISTRICT,रिआमाल
21,374,00000,DISTRICT,सुन्दरगढ़ 
21,374,02804,SUB-DISTRICT,हेमगिर
21,374,02805,SUB-DISTRICT,लेफ्रिपड़ा
21,374,02806,SUB-DISTRICT,भष्मा
21,374,02807,SUB-DISTRICT,धारूआडिहि
21,374,02808,SUB-DISTRICT,सुन्दरगढ़ कस्बा
21,374,02809,SUB-DISTRICT,सुन्दरगढ़
21,374,02810,SUB-DISTRICT,किंजिरकेला
21,374,02811,SUB-DISTRICT,तलसरा
21,374,02812,SUB-DISTRICT,बड़गाँव
21,374,02813,SUB-DISTRICT,कुत्रा
21,374,02814,SUB-DISTRICT,राजगांगपुर
21,374,02815,SUB-DISTRICT,राइबोगा
21,374,02816,SUB-DISTRICT,बिरमित्रपुर
21,374,02817,SUB-DISTRICT,हातीबारि
21,374,02818,SUB-DISTRICT,बिस्रा
21,374,02819,SUB-DISTRICT,बण्डामुंडा
21,374,02820,SUB-DISTRICT,ब्राह्मणी तरंग
21,374,02821,SUB-DISTRICT,रघुनाथपाली
21,374,02822,SUB-DISTRICT,टांगरपाली
21,374,02823,SUB-DISTRICT,लाठिकटा
21,374,02824,SUB-DISTRICT,चांदिपोष
21,374,02825,SUB-DISTRICT,कमरपोष बलांग
21,374,02826,SUB-DISTRICT,कोइडा
21,374,02827,SUB-DISTRICT,लहुणीपड़ा
21,374,02828,SUB-DISTRICT,गुरुण्डिआ
21,374,02829,SUB-DISTRICT,टिकाएतपाली
21,374,02830,SUB-DISTRICT,बणेइ
21,374,02831,SUB-DISTRICT,महुलपड़ा
21,374,02832,SUB-DISTRICT,राउरकेला (न.पा.)
21,374,02833,SUB-DISTRICT,राउरकेला (औ.न.)
21,375,00000,DISTRICT,केन्दुझर 
21,375,02834,SUB-DISTRICT,बडबिल
21,375,02835,SUB-DISTRICT,बलाणी
21,375,02836,SUB-DISTRICT,रूगुडी
21,375,02837,SUB-DISTRICT,जोड़ा
21,375,02838,SUB-DISTRICT,बामेबारी
21,375,02839,SUB-DISTRICT,चम्पुआ
21,375,02840,SUB-DISTRICT,झुम्पुरा
21,375,02841,SUB-DISTRICT,बारिआ
21,375,02842,SUB-DISTRICT,तुरूमुंगा
21,375,02843,SUB-DISTRICT,पाटणा
21,375,02844,SUB-DISTRICT,केन्दुझर सदर 
21,375,02845,SUB-DISTRICT,केन्दुझर कस्बा
21,375,02846,SUB-DISTRICT,नयाकोट
21,375,02847,SUB-DISTRICT,कांजिपाणि
21,375,02848,SUB-DISTRICT,तेलकोई
21,375,02849,SUB-DISTRICT,पण्डापड़ा
21,375,02850,SUB-DISTRICT,घटगाँ
21,375,02851,SUB-DISTRICT,हरिचन्दनपुर
21,375,02852,SUB-DISTRICT,दैतारी
21,375,02853,SUB-DISTRICT,घसीपुरा
21,375,02854,SUB-DISTRICT,आनन्दपुर
21,375,02855,SUB-DISTRICT,सोसो
21,375,02856,SUB-DISTRICT,नन्दीपदा
21,375,02857,SUB-DISTRICT,सांईकुल
21,376,00000,DISTRICT,मयूरभंज
21,376,02858,SUB-DISTRICT,तिरिंग
21,376,02859,SUB-DISTRICT,बहलदा
21,376,02860,SUB-DISTRICT,जामदा
21,376,02861,SUB-DISTRICT,राइरंगपुर कस्बा
21,376,02862,SUB-DISTRICT,गोरुमहिषाणी
21,376,02863,SUB-DISTRICT,झारपोखरिआ
21,376,02864,SUB-DISTRICT,बिसोई
21,376,02865,SUB-DISTRICT,राइरंगपुर
21,376,02866,SUB-DISTRICT,बादामपाहाड़
21,376,02867,SUB-DISTRICT,जशीपुर
21,376,02868,SUB-DISTRICT,ररूआँ
21,376,02869,SUB-DISTRICT,घागरबेडा
21,376,02870,SUB-DISTRICT,करंजिआ
21,376,02871,SUB-DISTRICT,ठाकुरमुंडा
21,376,02872,SUB-DISTRICT,बारिपदा सदर
21,376,02873,SUB-DISTRICT,बरिपदा कस्बा
21,376,02874,SUB-DISTRICT,कुलिअणा
21,376,02875,SUB-DISTRICT,बांगिरीपोषी
21,376,02876,SUB-DISTRICT,चान्दुआ
21,376,02877,SUB-DISTRICT,सुलीआपदा
21,376,02878,SUB-DISTRICT,मुरुडा
21,376,02879,SUB-DISTRICT,रासगोबिन्दपुर
21,376,02880,SUB-DISTRICT,बैसिंगा
21,376,02881,SUB-DISTRICT,बेतनटी
21,376,02882,SUB-DISTRICT,बड़साडि
21,376,02883,SUB-DISTRICT,खुण्टा
21,376,02884,SUB-DISTRICT,उदला
21,376,02885,SUB-DISTRICT,कप्तिपदा
21,376,02886,SUB-DISTRICT,शरत
21,376,02887,SUB-DISTRICT,महुलडिहा
21,376,02888,SUB-DISTRICT,बारिपदा (न.पा.)
21,377,00000,DISTRICT,बालेश्वर 
21,377,02889,SUB-DISTRICT,राइबणिआ
21,377,02890,SUB-DISTRICT,जलेश्वर
21,377,02891,SUB-DISTRICT,भोगराई
21,377,02892,SUB-DISTRICT,कमर्दा
21,377,02893,SUB-DISTRICT,बालिआपाल
21,377,02894,SUB-DISTRICT,सिंगला
21,377,02895,SUB-DISTRICT,बस्ता
21,377,02896,SUB-DISTRICT,रूपसा
21,377,02897,SUB-DISTRICT,बालेश्वर सदर
21,377,02898,SUB-DISTRICT,सहदेवखुंटा
21,377,02899,SUB-DISTRICT,चांदिपुर
21,377,02900,SUB-DISTRICT,बलरामगडी मैरिन
21,377,02901,SUB-DISTRICT,बामपडा
21,377,02902,SUB-DISTRICT,रेमुणा
21,377,02903,SUB-DISTRICT,नीलगिरि
21,377,02904,SUB-DISTRICT,बरहमपुर
21,377,02905,SUB-DISTRICT,औपदा
21,377,02906,SUB-DISTRICT,खइरा
21,377,02907,SUB-DISTRICT,सोरो
21,377,02908,SUB-DISTRICT,सिमिलिआ
21,377,02909,SUB-DISTRICT,बालेश्वर (न.पा.)
21,378,00000,DISTRICT,भद्रक
21,378,02910,SUB-DISTRICT,आगरपड़ा
21,378,02911,SUB-DISTRICT,बन्त
21,378,02912,SUB-DISTRICT,भण्डारी पोखरी
21,378,02913,SUB-DISTRICT,धामनगर
21,378,02914,SUB-DISTRICT,भद्रक ग्रामीण
21,378,02915,SUB-DISTRICT,बासुदेबपुर
21,378,02916,SUB-DISTRICT,नाइकाणिडिडि
21,378,02917,SUB-DISTRICT,तिहिडी
21,378,02918,SUB-DISTRICT,धुषुरी
21,378,02919,SUB-DISTRICT,चांदबाली
21,378,02920,SUB-DISTRICT,बांसडा
21,378,02921,SUB-DISTRICT,धामरा मैरिन
21,379,00000,DISTRICT,केन्द्रापड़ा 
21,379,02922,SUB-DISTRICT,राजकनिका
21,379,02923,SUB-DISTRICT,राजनगर
21,379,02924,SUB-DISTRICT,जम्बु मैरीन
21,379,02925,SUB-DISTRICT,आली
21,379,02926,SUB-DISTRICT,पट्टामुण्डाई
21,379,02927,SUB-DISTRICT,केन्द्रापड़ा 
21,379,02928,SUB-DISTRICT,केन्द्रापड़ा सदर
21,379,02929,SUB-DISTRICT,निकिराइ
21,379,02930,SUB-DISTRICT,डेराबिश
21,379,02931,SUB-DISTRICT,पाटकुरा
21,379,02932,SUB-DISTRICT,मार्साघाई
21,379,02933,SUB-DISTRICT,महाकालपड़ा
21,380,00000,DISTRICT,जगतसिंहपुर
21,380,02934,SUB-DISTRICT,पारादीप
21,380,02935,SUB-DISTRICT,पारादीप लाक
21,380,02936,SUB-DISTRICT,कुजंग
21,380,02937,SUB-DISTRICT,अभयचांदपुर
21,380,02938,SUB-DISTRICT,एरसमा
21,380,02939,SUB-DISTRICT,तिर्तोल
21,380,02940,SUB-DISTRICT,जगतसिंहपुर
21,380,02941,SUB-DISTRICT,बिरिडि
21,380,02942,SUB-DISTRICT,नाउगाँ
21,380,02943,SUB-DISTRICT,बालिकुदा
21,381,00000,DISTRICT,कटक 
21,381,02944,SUB-DISTRICT,नरसिंहपुर
21,381,02945,SUB-DISTRICT,कानपुर
21,381,02946,SUB-DISTRICT,बडम्बा
21,381,02947,SUB-DISTRICT,बैदेश्वर
21,381,02948,SUB-DISTRICT,बांकी
21,381,02949,SUB-DISTRICT,तिगिरिआ
21,381,02950,SUB-DISTRICT,आठगडा
21,381,02951,SUB-DISTRICT,बारंग
21,381,02952,SUB-DISTRICT,गुरूडिझाटिआ
21,381,02953,SUB-DISTRICT,खुण्टुणी
21,381,02954,SUB-DISTRICT,चौद्वार
21,381,02955,SUB-DISTRICT,टांगी
21,381,02956,SUB-DISTRICT,माहांगा
21,381,02957,SUB-DISTRICT,सालेपुर
21,381,02958,SUB-DISTRICT,निश्चिंतकोइली
21,381,02959,SUB-DISTRICT,नेमालो
21,381,02960,SUB-DISTRICT,किशननगर
21,381,02961,SUB-DISTRICT,जगतपुर
21,381,02962,SUB-DISTRICT,कटक सदर
21,381,02963,SUB-DISTRICT,कंदरपुर
21,381,02964,SUB-DISTRICT,सी.आर.आर.आई.
21,381,02965,SUB-DISTRICT,गोबिन्दपुर
21,381,02966,SUB-DISTRICT,ओलटपुर
21,381,02967,SUB-DISTRICT,निआली
21,381,02968,SUB-DISTRICT,कटक (न.पा.)
21,382,00000,DISTRICT,जाजपुर 
21,382,02969,SUB-DISTRICT,सुकिन्दा
21,382,02970,SUB-DISTRICT,टमका
21,382,02971,SUB-DISTRICT,कालिआपाणि
21,382,02972,SUB-DISTRICT,कलिंगनगर
21,382,02973,SUB-DISTRICT,जखपुरा
21,382,02974,SUB-DISTRICT,जाजपुर रोड
21,382,02975,SUB-DISTRICT,कोराई
21,382,02976,SUB-DISTRICT,पाणिकोइली
21,382,02977,SUB-DISTRICT,जाजपुर
21,382,02978,SUB-DISTRICT,जाजपुर सदर
21,382,02979,SUB-DISTRICT,धर्मशाला
21,382,02980,SUB-DISTRICT,जेनापुर
21,382,02981,SUB-DISTRICT,कुआखिआ
21,382,02982,SUB-DISTRICT,बड़चणा
21,382,02983,SUB-DISTRICT,बालिचन्द्रपुर
21,382,02984,SUB-DISTRICT,बिंझारपुर
21,382,02985,SUB-DISTRICT,बरी-रामचन्द्रपुर
21,382,02986,SUB-DISTRICT,मंगलपुर
21,383,00000,DISTRICT,ढ़ेंकानाल 
21,383,02987,SUB-DISTRICT,परजंग
21,383,02988,SUB-DISTRICT,कामाक्षानगर
21,383,02989,SUB-DISTRICT,कंकड़ाहाड़
21,383,02990,SUB-DISTRICT,भुबन
21,383,02991,SUB-DISTRICT,गन्दिआ
21,383,02992,SUB-DISTRICT,निहालप्रसाद
21,383,02993,SUB-DISTRICT,तुमुसिंघा
21,383,02994,SUB-DISTRICT,मोटुंगा
21,383,02995,SUB-DISTRICT,भूषण स्टील लिमिटेड
21,383,02996,SUB-DISTRICT,बालिमी
21,383,02997,SUB-DISTRICT,हिन्दोल
21,383,02998,SUB-DISTRICT,रासोल
21,383,02999,SUB-DISTRICT,ढ़ेंकानाल सदर
21,384,00000,DISTRICT,अनुगुल
21,384,03000,SUB-DISTRICT,पाललहड़ा
21,384,03001,SUB-DISTRICT,खमार
21,384,03002,SUB-DISTRICT,रेंगाली डैमसाइट
21,384,03003,SUB-DISTRICT,कणिहा
21,384,03004,SUB-DISTRICT,एन.टी.पी.सी
21,384,03005,SUB-DISTRICT,समल बैरेज
21,384,03006,SUB-DISTRICT,तालचेर सदर
21,384,03007,SUB-DISTRICT,कोलियेरी
21,384,03008,SUB-DISTRICT,बिक्रमपुर
21,384,03009,SUB-DISTRICT,नालको
21,384,03010,SUB-DISTRICT,बअँरपाल
21,384,02995,SUB-DISTRICT,भूषण स्टील लिमिटेड
21,384,03011,SUB-DISTRICT,अनुगुल
21,384,03012,SUB-DISTRICT,जरपड़ा
21,384,03013,SUB-DISTRICT,औद्योगिक
21,384,03014,SUB-DISTRICT,छेण्डिपदा
21,384,03015,SUB-DISTRICT,हण्डपा
21,384,03016,SUB-DISTRICT,किशोरनगर
21,384,03017,SUB-DISTRICT,आठमल्लिक
21,384,03018,SUB-DISTRICT,किआकटा
21,384,03019,SUB-DISTRICT,ठाकुरगढ़
21,384,03020,SUB-DISTRICT,पुरूणाकोट
21,384,03021,SUB-DISTRICT,बन्तला
21,385,00000,DISTRICT,नयागढ़ 
21,385,03022,SUB-DISTRICT,गणिआ
21,385,03023,SUB-DISTRICT,दशपल्ला
21,385,03024,SUB-DISTRICT,बाणिगोछा
21,385,03025,SUB-DISTRICT,नुआगाँ
21,385,03026,SUB-DISTRICT,खण्डपड़ा
21,385,03027,SUB-DISTRICT,फतेगढ़
21,385,03028,SUB-DISTRICT,नयागढ़
21,385,03029,SUB-DISTRICT,इटामाटि
21,385,03030,SUB-DISTRICT,नयागढ़ सदर
21,385,03031,SUB-DISTRICT,ओडगाँ
21,385,03032,SUB-DISTRICT,सरणकुल
21,385,03033,SUB-DISTRICT,रणपुर
21,386,00000,DISTRICT,खोर्धा 
21,386,03034,SUB-DISTRICT,बोलगड़
21,386,03035,SUB-DISTRICT,बेगुनिआ
21,386,03036,SUB-DISTRICT,खोर्धा
21,386,03037,SUB-DISTRICT,खोर्धा सदर
21,386,03038,SUB-DISTRICT,चन्दका
21,386,03039,SUB-DISTRICT,नन्दनकानन
21,386,03041,SUB-DISTRICT,मन्चेश्वर
21,386,03042,SUB-DISTRICT,बालिअन्ता
21,386,03043,SUB-DISTRICT,बालिपाटणा
21,386,03044,SUB-DISTRICT,लिंगराज
21,386,03045,SUB-DISTRICT,एयरफील्ड (कपिल प्रसाद)
21,386,03046,SUB-DISTRICT,उत्तरा 
21,386,03047,SUB-DISTRICT,खण्डगिरि
21,386,03048,SUB-DISTRICT,तमाण्डो
21,386,03049,SUB-DISTRICT,जटणी
21,386,03050,SUB-DISTRICT,जंकिआ
21,386,03051,SUB-DISTRICT,निराकारपुर
21,386,03052,SUB-DISTRICT,टांगी
21,386,03053,SUB-DISTRICT,बालुगाँ
21,386,03054,SUB-DISTRICT,बाणपुर
21,386,03055,SUB-DISTRICT,भुवनेश्वर 
21,387,00000,DISTRICT,पुरी 
21,387,03056,SUB-DISTRICT,डेलांग
21,387,03057,SUB-DISTRICT,पिपिली
21,387,03058,SUB-DISTRICT,नीमापड़ा
21,387,03059,SUB-DISTRICT,काकटपुर
21,387,03060,SUB-DISTRICT,अस्तरंग
